"Year","Game","Count","Conf.Game","Week","Team","Conference","Tm.HAN","Tm.FU","Tm.Cover","Tm.OU","Field25","Opp","Opp.Conference","Opp.HAN","Opp.FU","Opp.Cover","Opp.OU","OT","Thursday","TOP.VERIFICATION","OU.Total","Tm.Points","Tm.Spread","Tm.Passes","Tm.Pass.Yards","Tm.YPPA","Tm.Rush.Attempts","Tm.Rush.Yards","Tm.YPRA","Tm.Total.Plays","Tm.Total.Yards","Tm.YPP","Tm.TO","Tm.Pen.Yards","Tm.TOP","Opp.Points","Opp.Spread","Opp.Passes","Opp.Pass.Yards","Opp.YPPA","Opp.Rush.Attempts","Opp.Rush.Yards","Opp.YPRA","Opp.Total.Plays","Opp.Total.Yards","Opp.YPP","Opp.TO","Opp.Pen.Yards","Opp.TOP","Victory","Pts.Diff","TO.Diff","Victory.1","Pts.Diff.1","Opp.Off.Points","Opp.Off.Spread","Opp.Off.Passes","Opp.Off.Pass.Yards","Opp.Off.YPPA","Opp.Off.Rush.Attempts","Opp.Off.Rush.Yards","Opp.Off.YPRA","Opp.Off.Total.Plays","Opp.Off.Total.Yards","Opp.Off.YPP","Opp.Off.TO","Opp.Off.Pen.Yards","Opp.Off.TOP","Opp.Def.Points","Opp.Def.Spread","Opp.Def.Passes","Opp.Def.Pass.Yards","Opp.Def.YPPA","Opp.Def.Rush.Attempts","Opp.Def.Rush.Yards","Opp.Def.YPRA","Opp.Def.Total.Plays","Opp.Def.Total.Yards","Opp.Def.YPP","Opp.Def.TO","Opp.Def.Pen.Yards","Opp.Def.TOP","Opp.Victory","Opp.Pts.Diff","Opp.TO.Diff","offense.points.dif","defense.points.dif","offense.YPPA.dif","defense.YPPA.dif","offense.YPRA.dif","defense.YPRA.dif","offense.Pass.Yards.dif","defense.Pass.Yards.dif","offense.Rush.Yards.dif","defense.Rush.Yards.dif","TO.Diff.dif","Victory.dif","offense.Total.Plays.dif","defense.Total.Plays.dif","offense.Total.Yards.dif","defense.Total.Yards.dif","Home.Binary","original.order","matchup.num","Class_Points","recruit_lag1","recruit_lag2","recruit_lag3","recruit_lag4","recruit_2avg","recruit_3avg","recruit_4avg","home.ind","away.ind","field.status","game.id"
2011,141,1,"N",4,"Pittsburgh","Big East","H","U","Y","U",NA,"Notre Dame","Independent","A","F","N","U","N","N",3600,NA,31,38.5,31,232,7.385,37.5,184,4.89,68.5,416,6.075,2,45,1442.5,23.5,38.5,48.5,337.5,6.97,38.5,101.5,2.595,87,439,5.095,1,84,2157.5,0.5,7.5,-1,0,-3,27.33333333,48.66666667,38,289,7.416666667,31.33333333,143,4.53,69.33333333,432,6.126666667,4.333333333,67,1869,23.66666667,48.66666667,36,265,8.146666667,30.33333333,89.66666667,2.88,66.33333333,354.6666667,5.74,1.666666667,70.33333333,1731,0.333333333,3.666666667,-2.666666667,7.333333333,-3.833333333,-0.761666667,-0.446666667,2.01,-1.935,-33,48.5,94.33333333,-41.5,1.666666667,0.166666667,2.166666667,17.66666667,61.33333333,7,1,4210,2505,148.73,205.26,191.37,221.09,217.68,198.315,205.9066667,208.85,1,0,1,"2011141"
2011,230,1,"N",5,"Notre Dame","Independent","A","F","Y","P",NA,"Purdue","Big 10","H","U","N","P","N","N",3600,NA,24.25,59.75,38.75,270.75,6.88,31.5,152.75,4.82,70.25,423.5,5.9575,3.75,71.5,1866.75,20.75,59.75,35,240,7.4,32.25,93,2.8375,67.25,333,5.2625,1.25,66.5,1733.25,0.5,3.5,-2.5,1,28,24.5,20.5,33.5,201,5.99,43,192,4.475,76.5,393,5.135,1,72.5,1799.5,24,20.5,39.5,286,7.29,40.5,120,3.115,80,406,5.075,1,61,1800.5,0.5,0.5,0,0.25,-3.75,-0.41,1.41,1.705,-1.6375,-15.25,39,32.75,-99,-2.5,0,-9.75,-9.25,17.5,-60,0,3756,2506,269.31,232.42,240.45,294.67,264.97,236.435,255.8466667,258.1275,0,1,-1,"2011230"
2011,377,1,"N",8,"Notre Dame","Independent","H","F","N","U",NA,"Southern Cal","PAC 12","A","U","Y","U","N","N",3600,NA,32.33333333,43.5,38.66666667,273.5,7.021666667,32.5,194,5.938333333,71.16666667,467.5,6.541666667,2.5,70.83333333,1852,21,43.5,34.33333333,225.6666667,6.976666667,36,136.5,3.418333333,70.33333333,362.1666667,5.286666667,1.333333333,75.66666667,1748,0.666666667,11.33333333,-1.166666667,0,-14,30,38.66666667,37.33333333,297.3333333,7.935,32.5,133.5,4.106666667,69.83333333,430.8333333,6.221666667,2,57,1935,23.5,38.66666667,39.66666667,271.6666667,6.861666667,29.16666667,99.5,3.318333333,68.83333333,371.1666667,5.35,1.666666667,61,1665,0.833333333,6.5,-0.333333333,8.833333333,-9,0.16,-0.958333333,2.62,-0.688333333,1.833333333,-71.66666667,94.5,3,-0.833333333,-0.166666667,2.333333333,0.5,96.33333333,-68.66666667,1,3758,2507,269.31,232.42,240.45,294.67,264.97,236.435,255.8466667,258.1275,1,0,1,"2011377"
2011,486,1,"N",10,"Notre Dame","Independent","A","F","N","U",NA,"Wake Forest","ACC","H","U","Y","U","N","N",3600,NA,33.375,37.5,37.5,265.875,7.22375,30.5,173.375,5.47,68,439.25,6.4125,2.5,65.5,1752.375,21.375,37.5,31.75,201.375,6.35,38.75,154.25,3.67625,70.5,355.625,5.12,1.125,63.625,1847.625,0.625,12,-1.375,1,7,27.14285714,48,34.42857143,271.4285714,7.964285714,33,97.57142857,3.051428571,67.42857143,369,5.514285714,1.285714286,46.42857143,1698.428571,31.71428571,48,38.57142857,262.5714286,7.2,35.42857143,150.4285714,4.228571429,74,413,5.651428571,1.857142857,56.85714286,1901.571429,0.571428571,-4.571428571,0.571428571,1.660714286,-5.767857143,0.02375,-1.614285714,1.241428571,0.624821429,3.303571429,-70.05357143,22.94642857,56.67857143,-1.946428571,0.053571429,-6,3.071428571,26.25,-13.375,0,3760,2508,269.31,232.42,240.45,294.67,264.97,236.435,255.8466667,258.1275,0,1,-1,"2011486"
2011,651,1,"N",13,"Notre Dame","Independent","A","U","N","U",NA,"Stanford","PAC 12","H","F","Y","U","N","N",3600,NA,32,34.09090909,36.45454545,258.6363636,7.187272727,33.36363636,175.9090909,5.191818182,69.81818182,434.5454545,6.2,2.090909091,60.09090909,1804.818182,20.27272727,34.09090909,31.54545455,198.8181818,6.374545455,37,142.6363636,3.610909091,68.54545455,341.4545455,5.029090909,1,59.54545455,1795.181818,0.727272727,11.72727273,-1.090909091,0,-14,45,36.72727273,32.27272727,276.6363636,8.586363636,38.63636364,209.0909091,5.359090909,70.90909091,485.7272727,6.925454545,1.181818182,51.72727273,1981.454545,20.90909091,36.72727273,33.90909091,240.0909091,7.24,28.90909091,93,3.197272727,62.81818182,333.0909091,5.325454545,1.636363636,49.45454545,1618.545455,0.909090909,24.09090909,0.454545455,11.09090909,-24.72727273,-0.052727273,-2.211818182,1.994545455,-1.748181818,18.54545455,-77.81818182,82.90909091,-66.45454545,-1.545454545,-0.181818182,7,-2.363636364,101.4545455,-144.2727273,0,3763,2509,269.31,232.42,240.45,294.67,264.97,236.435,255.8466667,258.1275,0,1,-1,"2011651"
2012,299,1,"N",7,"Stanford","PAC 12","A","U","Y","U",NA,"Notre Dame","Independent","H","F","N","U","Y","N",3600,NA,31.6,51,32.4,230.2,7.046,34.8,154.2,4.244,67.2,384.4,5.656,1.2,43,1812.8,21.8,51,49,299.2,5.99,29.2,77.4,2.496,78.2,376.6,4.718,2.2,51.4,1787.2,0.8,9.8,1,0,-7,28.8,44.6,27.8,211,7.638,39.6,187.4,4.36,67.4,398.4,5.812,0.8,39.4,1972,7.8,44.6,32.4,183.2,6.074,30.8,106.8,3.466,63.2,290,4.656,2.6,47.2,1628,1,21,1.8,23.8,-7,0.972,-1.648,0.778,-1.864,47,88.2,47.4,-110,-0.8,-0.2,4,10.8,94.4,-21.8,0,4815,2510,272.45,221.85,214.19,229.23,171.07,218.02,221.7566667,209.085,0,1,-1,"2012299"
2012,423,1,"N",9,"Notre Dame","Independent","A","U","Y","U",NA,"Oklahoma","Big 12","H","F","N","U","N","N",3600,NA,25.85714286,46.57142857,26.28571429,194,7.394285714,40.71428571,193.8571429,4.498571429,67,387.8571429,5.74,1.142857143,45.42857143,1941,9.428571429,46.57142857,31.85714286,174,5.755714286,31.28571429,106.7142857,3.378571429,63.14285714,280.7142857,4.491428571,2.428571429,48,1659,1,16.42857143,1.285714286,1,17,39.8,49,38.4,285.2,7.47,32.4,170,4.974,70.8,455.2,6.44,1.2,39.4,1719.8,15.8,49,30.6,161.4,5.16,38.6,153.6,3.956,69.2,315,4.604,1.8,36.6,1880.2,0.8,24,0.6,10.05714286,-30.37142857,2.234285714,-1.714285714,0.542571429,-1.595428571,32.6,-111.2,40.25714286,-63.28571429,0.685714286,0.2,-2.2,-7.657142857,72.85714286,-174.4857143,0,3771,2511,244.29,269.31,232.42,240.45,294.67,250.865,247.3933333,259.2125,0,1,-1,"2012423"
2012,456,1,"N",10,"Pittsburgh","Big East","A","U","Y","O",NA,"Notre Dame","Independent","H","F","N","O","Y","N",3600,NA,26.66666667,49.33333333,30,269.3333333,9.006666667,41,140.6666667,3.35,71,410,5.761666667,0.666666667,66.16666667,1985.166667,22.16666667,49.33333333,31.16666667,219.8333333,7.331666667,33.33333333,148.6666667,4.475,64.5,368.5,5.853333333,1.333333333,42.5,1614.833333,0.5,4.5,0.666666667,0,-3,26.375,41.625,26.375,193.25,7.34,40.5,196.5,4.625,66.875,389.75,5.78625,1,40.375,1941.875,9.875,41.625,34.375,197.75,5.91125,30.375,95.25,3.035,64.75,293,4.55375,2.25,46.875,1658.125,1,16.5,1.25,16.79166667,-4.208333333,3.095416667,-0.008333333,0.315,-0.15,71.58333333,26.58333333,45.41666667,-47.83333333,-0.583333333,-0.5,6.25,-2.375,117,-21.25,0,4225,2512,196.01,148.73,205.26,191.37,221.09,176.995,181.7866667,191.6125,0,1,-1,"2012456"
2012,559,1,"N",12,"Wake Forest","ACC","A","U","N","U",NA,"Notre Dame","Independent","H","F","Y","U","N","N",3600,NA,20.11111111,51.55555556,36.22222222,208.3333333,5.81,32.77777778,103.2222222,2.981111111,69,311.5555556,4.478888889,1.222222222,40.11111111,1716.333333,30.22222222,51.55555556,34.66666667,259.6666667,8.041111111,43.55555556,164.2222222,3.351111111,78.22222222,423.8888889,5.406666667,1.888888889,47.55555556,1883.666667,0.444444444,-10.11111111,0.666666667,0,-38,26.1,37.8,28.9,204.6,7.257,41.5,198.7,4.613,70.4,403.3,5.736,1.3,43.4,1960.1,11.1,37.8,34.7,199.3,5.869,29.9,95.9,3.094,64.6,295.2,4.595,2,46,1639.9,1,15,0.7,9.011111111,4.122222222,-0.059,0.784111111,-0.112888889,-1.261888889,9.033333333,55.06666667,7.322222222,-34.47777778,-0.033333333,-0.555555556,4.4,7.822222222,16.35555556,20.58888889,0,6058,2513,153.48,141.84,160.75,155.33,141.14,151.295,152.64,149.765,0,1,-1,"2012559"
2012,637,1,"N",13,"Southern Cal","PAC 12","H","U","N","U",NA,"Notre Dame","Independent","A","F","Y","U","N","N",3600,NA,36.09090909,53.27272727,36.36363636,307,8.492727273,31.27272727,160.4545455,4.976363636,67.63636364,467.4545455,6.969090909,2.636363636,70.63636364,1802,24.81818182,53.27272727,36.09090909,241.7272727,6.923636364,38.90909091,150.4545455,3.671818182,75,392.1818182,5.158181818,2.636363636,75.90909091,1798,0.636363636,11.27272727,0,0,-9,27.18181818,37.54545455,29.54545455,219,7.513636364,40.45454545,200.7272727,4.863636364,70,419.7272727,6.019090909,1.272727273,42.27272727,1942.727273,10.09090909,37.54545455,34.72727273,195.1818182,5.735454545,29.45454545,92.18181818,3.012727273,64.18181818,287.3636364,4.493636364,1.909090909,44.36363636,1657.272727,1,17.09090909,0.636363636,26,-2.363636364,2.757272727,-0.59,1.963636364,-1.191818182,111.8181818,22.72727273,68.27272727,-50.27272727,-0.636363636,-0.363636364,3.454545455,5,180.0909091,-27.54545455,1,4706,2514,270.22,286.99,293.22,285.69,285.58,290.105,288.6333333,287.87,1,0,1,"2012637"
2013,117,1,"N",3,"Notre Dame","Independent","A","F","N","O",NA,"Purdue","Big 10","H","U","Y","O","N","N",3600,NA,29,57.5,40,334.5,9.535,27,142,5.21,67,476.5,7.225,1,48,1734.5,23.5,57.5,40,261,6.88,34,150,4.44,74,411,5.575,1,45,1865.5,0.5,5.5,0,1,7,7,6,35,161,4.6,22,65,2.95,57,226,3.96,4,40,1572,42,6,25,204,8.16,47,221,4.7,72,425,5.9,3,10,2028,0,-35,-1,-13,16.5,1.375,2.28,0.51,1.49,130.5,100,-79,85,1,0.5,-5,17,51.5,185,0,3778,2515,284.76,244.29,269.31,232.42,240.45,256.8,248.6733333,246.6175,0,1,-1,"2013117"
2013,189,1,"N",5,"Oklahoma","Big 12","A","F","Y","O",NA,"Notre Dame","Independent","H","U","N","O","N","N",3600,NA,33.66666667,32,30.33333333,218.6666667,6.863333333,50.33333333,271.6666667,5.35,80.66666667,490.3333333,6.08,1.666666667,49,2047,9,32,37.66666667,190.6666667,5.15,25.66666667,100.6666667,3.943333333,63.33333333,291.3333333,4.563333333,2,34,1553,1,24.66666667,0.333333333,1,14,26.5,51,36.75,280,8.1525,30.75,113.25,3.83,67.5,393.25,5.8725,0.75,51.25,1775.75,21,51,39.25,228.25,5.9375,31,114.25,3.5225,70.25,342.5,4.8675,1,65,1824.25,0.75,5.5,0.25,12.66666667,-17.5,0.925833333,-3.0025,1.8275,0.113333333,-9.583333333,-89.33333333,157.4166667,-12.58333333,0.083333333,0.25,10.41666667,-4.166666667,147.8333333,-101.9166667,0,3953,2516,241.41,251.2,256.21,281.85,258.53,253.705,263.0866667,261.9475,0,1,-1,"2013189"
2013,351,1,"N",8,"Southern Cal","PAC 12","A","U","N","U",NA,"Notre Dame","Independent","H","F","Y","U","N","N",3600,NA,28,53,26,207.6666667,8.031666667,41.83333333,200.3333333,4.8,67.83333333,408,6.003333333,1.5,59.33333333,2016.666667,22.83333333,53,37,233.1666667,6.158333333,29,107.1666667,3.453333333,66,340.3333333,5.03,1.333333333,55.16666667,1583.333333,0.666666667,5.166666667,-0.166666667,0,-4,27.33333333,61,35,250.5,7.351666667,31.5,136.3333333,4.471666667,66.5,386.8333333,5.856666667,1.166666667,57.66666667,1772.833333,25.5,61,39.16666667,252.1666667,6.521666667,31.83333333,122.3333333,3.623333333,71,374.5,5.26,1.166666667,56,1827.166667,0.666666667,1.833333333,0,2.5,-4.5,1.51,-1.193333333,1.176666667,-1.018333333,-44.5,-17.33333333,78,-29.16666667,-0.166666667,0,-3.166666667,-0.5,33.5,-46.5,0,4713,2517,256.42,270.22,286.99,293.22,285.69,278.605,283.4766667,284.03,0,1,-1,"2013351"
2013,502,1,"N",11,"Pittsburgh","ACC","H","U","Y","U",NA,"Notre Dame","Independent","A","F","N","U","N","N",3600,NA,24.85714286,53.28571429,29,240.4285714,8.574285714,32.42857143,102,2.868571429,61.42857143,342.4285714,5.581428571,1.571428571,41,1739.142857,27.14285714,53.28571429,25.42857143,186.2857143,7.228571429,41.85714286,174.1428571,4.067142857,67.28571429,360.4285714,5.408571429,1.428571429,41.28571429,1860.857143,0.428571429,-2.285714286,-0.142857143,1,7,29,51,31.22222222,249.1111111,8.397777778,33.55555556,149.5555556,4.56,64.77777778,398.6666667,6.235555556,1.111111111,49.33333333,1717,23,51,32.22222222,205.6666667,6.544444444,39.66666667,164.8888889,3.898888889,71.88888889,370.5555556,5.148888889,1.111111111,52.33333333,1883,0.777777778,6,0,1.857142857,-1.857142857,2.02984127,-1.169206349,-1.03031746,-0.492857143,34.76190476,-62.82539683,-62.88888889,24.58730159,-0.142857143,-0.349206349,-10.46031746,2.507936508,-28.12698413,-38.23809524,1,4236,2518,195.37,196.01,148.73,205.26,191.37,172.37,183.3333333,185.3425,1,0,1,"2013502"
2013,654,1,"N",14,"Notre Dame","Independent","A","U","Y","U",NA,"Stanford","PAC 12","H","F","N","U","N","N",3600,NA,27.72727273,48.36363636,31.63636364,254.0909091,8.374545455,33.90909091,156.2727273,4.708181818,65.54545455,410.3636364,6.33,1.272727273,46.72727273,1717.363636,22.54545455,48.36363636,32.81818182,205.6363636,6.41,40.45454545,167.5454545,3.916363636,73.27272727,373.1818182,5.091818182,1,51.18181818,1882.636364,0.727272727,5.181818182,-0.272727273,0,-7,33.36363636,67.18181818,23.36363636,199.3636364,8.214545455,41.18181818,204.2727273,5.075454545,64.54545455,403.6363636,6.259090909,1.363636364,40.27272727,1895.363636,18.90909091,67.18181818,41.72727273,259,6.285454545,30.27272727,89.45454545,2.672727273,72,348.4545455,4.84,1.363636364,50.81818182,1704.636364,0.818181818,14.45454545,0,8.818181818,-10.81818182,2.089090909,-1.804545455,2.035454545,-1.159090909,-4.909090909,6.272727273,66.81818182,-36.72727273,-0.272727273,-0.090909091,-6.454545455,8.727272727,61.90909091,-30.45454545,0,3787,2519,284.76,244.29,269.31,232.42,240.45,256.8,248.6733333,246.6175,0,1,-1,"2013654"
2013,689,1,"N",99,"Notre Dame","Independent","N","F","N","U",NA,"Rutgers","AAC","N","U","Y","U","N","N",3600,NA,27.08333333,45.75,31.83333333,249.5,8.164166667,33.08333333,148.5833333,4.538333333,64.91666667,398.0833333,6.18,1.333333333,44.08333333,1700.75,22.91666667,45.75,31.58333333,201.6666667,6.6075,41.33333333,175.3333333,4.016666667,72.91666667,377,5.173333333,1.083333333,51.25,1899.25,0.666666667,4.166666667,-0.25,1,13,26.45454545,33.72727273,35.54545455,250.6363636,7.154545455,33.90909091,121,3.501818182,69.45454545,371.6363636,5.375454545,2.272727273,52.36363636,1762.545455,32.54545455,33.72727273,40.63636364,333,8.405454545,32.09090909,97.81818182,2.973636364,72.72727273,430.8181818,5.858181818,1.363636364,62.72727273,1837.454545,0.454545455,-6.090909091,-0.909090909,-5.462121212,-3.537878788,-0.241287879,-0.547045455,1.56469697,0.514848485,-83.5,-48.96969697,50.76515152,54.33333333,0.659090909,0.212121212,-7.810606061,3.462121212,-32.73484848,5.363636364,0,3788,2520,284.76,244.29,269.31,232.42,240.45,256.8,248.6733333,246.6175,0,0,0,"2013689"
2014,116,1,"N",3,"Purdue","Big 10","A","U","Y","U",NA,"Notre Dame","Independent","H","F","N","U","N","N",3600,NA,17,48,49,204,4.16,34,122,3.59,83,326,3.93,3,69,1771,38,48,16,172,10.75,43,161,3.74,59,333,5.64,1,5,1829,0,-21,-2,0,-16,39.5,47,28,260.5,10.03,36.5,167.5,4.215,64.5,428,6.655,0,15,1712.5,8.5,47,29,207.5,7.3,37.5,120.5,3.195,66.5,328,4.935,3,40,1887.5,1,31,3,8.5,-1.5,-3.14,0.72,0.395,-0.475,-3.5,-88.5,1.5,-6.5,-5,-1,16.5,-5.5,-2,-95,0,4295,2521,157.42,159.12,184.57,129.39,173.57,171.845,157.6933333,161.6625,0,1,-1,"2014116"
2014,214,1,"N",5,"Syracuse","ACC","H","U","N","U",NA,"Notre Dame","Independent","A","F","Y","U","N","N",3600,NA,30,56.5,29,197,6.825,50,329.5,6.575,79,526.5,6.665,1,55,1968,18.5,56.5,30,231.5,8.075,27.5,61.5,2.13,57.5,293,5.085,1,62,1632,0.5,11.5,0,0,-16,36.33333333,48,32,260,8.846666667,37,158,4.03,69,418,6.136666667,0.333333333,24.33333333,1801.666667,10.33333333,48,32.66666667,216.3333333,6.816666667,33.66666667,99,2.846666667,66.33333333,315.3333333,4.753333333,3,40.33333333,1798.333333,1,26,2.666666667,19.66666667,-17.83333333,0.008333333,-0.771666667,3.728333333,-1.9,-19.33333333,-28.5,230.5,-96.5,-2.666666667,-0.5,12.66666667,-11.5,211.1666667,-125,1,4894,2522,176.8,144.45,165.66,157.74,160.09,155.055,155.95,156.985,1,0,1,"2014214"
2014,241,1,"N",6,"Notre Dame","Independent","H","U","Y","U",NA,"Stanford","PAC 12","A","F","N","U","N","N",3600,NA,35,60.5,33.75,285.5,8.955,38,158.75,4.005,71.75,444.25,6.2375,1.5,38.25,1850.5,11.5,60.5,34,235.75,7.0475,32.75,108,3.26,66.75,343.75,5.1425,2.5,51.5,1749.5,1,23.5,1,1,3,21.66666667,64,28,226.3333333,8.02,36.66666667,171,4.746666667,64.66666667,397.3333333,6.17,2,61,1842.333333,8.666666667,64,19,80.66666667,3.736666667,43.66666667,145,3.296666667,62.66666667,225.6666667,3.65,0.666666667,64,1757.666667,0.666666667,13,-1.333333333,26.33333333,-10.16666667,5.218333333,-0.9725,0.708333333,-1.486666667,204.8333333,9.416666667,13.75,-63,2.333333333,0.333333333,9.083333333,2.083333333,218.5833333,-53.58333333,1,3792,2523,260.44,284.76,244.29,269.31,232.42,264.525,266.12,257.695,1,0,1,"2014241"
2014,656,1,"N",14,"Southern Cal","PAC 12","H","F","Y","P",NA,"Notre Dame","Independent","A","U","N","P","N","N",3600,NA,33.81818182,34.81818182,34.63636364,287.5454545,8.306363636,39.72727273,153.9090909,3.745454545,74.36363636,441.4545455,5.959090909,1,80.09090909,1822.909091,24.63636364,34.81818182,41.72727273,269.7272727,6.472727273,35,135.0909091,3.47,76.72727273,404.8181818,5.326363636,1.818181818,61.36363636,1777.090909,0.636363636,9.181818182,0.818181818,1,35,34.72727273,46.63636364,36.18181818,298.1818182,8.710909091,37.09090909,155.3636364,4.09,73.27272727,453.5454545,6.248181818,2.181818182,39.72727273,1793.181818,27.45454545,46.63636364,32.63636364,227.8181818,7.143636364,39.45454545,157.1818182,3.695454545,72.09090909,385,5.301818182,2,55.72727273,1806.818182,0.636363636,7.272727273,-0.181818182,6.363636364,-10.09090909,1.162727273,-2.238181818,0.05,-0.62,59.72727273,-28.45454545,-3.272727273,-20.27272727,1,0,2.272727273,3.454545455,56.45454545,-48.72727273,1,4731,2524,264.21,256.42,270.22,286.99,293.22,263.32,271.21,276.7125,1,0,1,"2014656"
2015,31,1,"N",2,"Notre Dame","Independent","A","F","N","O",NA,"Virginia","ACC","H","U","Y","O","N","N",3600,NA,38,97,23,313,13.61,52,214,4.12,75,527,7.03,0,39,2350,3,97,23,103,4.48,29,60,2.07,52,163,3.13,0,50,1250,1,35,0,1,7,16,21,35,238,6.8,34,98,2.88,69,336,4.87,1,45,2054,34,21,37,351,9.49,34,152,4.47,71,503,7.08,0,75,1546,0,-18,-1,4,-13,4.12,-2.32,-0.35,-0.81,-38,-135,62,-38,1,1,4,-17,24,-173,0,3801,2525,266.46,260.44,284.76,244.29,269.31,272.6,263.1633333,264.7,0,1,-1,"201531"
2015,308,1,"N",7,"Southern Cal","PAC 12","A","U","N","O",NA,"Notre Dame","Independent","H","F","Y","O","N","N",3600,NA,39.8,43.8,32.8,316,9.454,33.6,178.8,5.276,66.4,494.8,7.402,1,66.4,1507.8,17.4,43.8,36.6,229.6,6.666,40.4,158.2,3.862,77,387.8,5.044,1.8,47.2,2092.2,0.6,22.4,0.8,0,-10,37.83333333,35.66666667,29.5,264.6666667,9.135,40.33333333,238.8333333,5.868333333,69.83333333,503.5,7.183333333,1.333333333,48.16666667,1842.5,21.16666667,35.66666667,26.83333333,155.6666667,5.25,37.66666667,178,4.538333333,64.5,333.6666667,5.108333333,1,42.5,1757.5,0.833333333,16.66666667,-0.333333333,18.63333333,-20.43333333,4.204,-2.469,0.737666667,-2.006333333,160.3333333,-35.06666667,0.8,-80.63333333,1.133333333,-0.233333333,1.9,7.166666667,161.1333333,-115.7,0,4737,2526,308.3,264.21,256.42,270.22,286.99,260.315,263.6166667,269.46,0,1,-1,"2015308"
2015,411,1,"N",9,"Temple","AAC","H","U","Y","U",NA,"Notre Dame","Independent","A","F","N","U","N","N",3600,NA,32.4,38.2,30,218.8,7.376,37,137.6,3.696,67,356.4,5.32,2,87,1939.2,17.8,38.2,44.2,254.4,5.252,29.4,69,2.262,73.6,323.4,4.13,2.6,84.4,1660.8,1,14.6,0.6,0,-4,38.28571429,43.57142857,28.85714286,264.2857143,9.327142857,39.57142857,235.2857143,5.902857143,68.42857143,499.5714286,7.29,1.285714286,47,1826.714286,22.57142857,43.57142857,29.71428571,196.2857143,5.837142857,36.57142857,174,4.604285714,66.28571429,370.2857143,5.472857143,1.142857143,51.42857143,1773.285714,0.857142857,15.71428571,-0.142857143,9.828571429,-20.48571429,1.538857143,-4.075142857,-0.908285714,-3.640857143,22.51428571,-9.885714286,-36.4,-166.2857143,0.742857143,0.142857143,0.714285714,5.171428571,-13.88571429,-176.1714286,1,5011,2527,141.95,155.7,137.71,137.72,93.23,146.705,143.71,131.09,1,0,1,"2015411"
2015,464,1,"N",10,"Notre Dame","Independent","A","F","Y","O",NA,"Pittsburgh","ACC","H","U","N","O","N","N",3600,NA,36.5,39,29.75,268.625,9.2,38.5,226.875,5.8425,68.25,495.5,7.25,1.375,51.25,1836.375,22.25,39,29.75,195.25,5.89125,36,165.625,4.44625,65.75,360.875,5.38375,1.125,54.875,1763.625,0.875,14.25,-0.25,1,12,23.42857143,52.71428571,26.85714286,204.4285714,7.74,40,147.1428571,3.617142857,66.85714286,351.5714286,5.255714286,0.714285714,44.28571429,2017,20,52.71428571,26.42857143,173.4285714,6.545714286,30.71428571,140.8571429,4.372857143,57.14285714,314.2857143,5.407142857,1.428571429,43.57142857,1583,0.714285714,3.428571429,0.714285714,16.5,-1.178571429,2.654285714,-1.84875,1.469642857,0.829107143,95.19642857,-9.178571429,86.01785714,18.48214286,-0.964285714,0.160714286,11.10714286,-1.107142857,181.2142857,9.303571429,0,3808,2528,266.46,260.44,284.76,244.29,269.31,272.6,263.1633333,264.7,0,1,-1,"2015464"
2015,518,1,"N",11,"Notre Dame","Independent","H","F","N","U",NA,"Wake Forest","ACC","A","U","Y","U","N","N",3600,NA,37.11111111,45.44444444,29.33333333,267.8888889,9.297777778,38.88888889,221.1111111,5.656666667,68.22222222,489,7.158888889,1.333333333,47.77777778,1856.666667,23.11111111,45.44444444,30,198.3333333,6.011111111,35.44444444,166.6666667,4.58,65.44444444,365,5.487777778,1.111111111,51.55555556,1743.333333,0.888888889,14,-0.222222222,1,21,15.875,56.875,35.5,210.125,5.8275,34.5,99.125,2.7925,70,309.25,4.35,2.25,46.125,1855.25,25.5,56.875,24.25,194.75,9.63,40.375,174.625,4.69,64.625,369.375,5.8875,0.875,67,1744.75,0.25,-9.625,-1.375,11.61111111,7.236111111,-0.332222222,0.183611111,0.966666667,1.7875,73.13888889,-11.79166667,46.48611111,67.54166667,1.152777778,0.638888889,3.597222222,-4.555555556,119.625,55.75,1,3809,2529,266.46,260.44,284.76,244.29,269.31,272.6,263.1633333,264.7,1,0,1,"2015518"
2015,645,1,"N",13,"Stanford","PAC 12","H","F","N","O",NA,"Notre Dame","Independent","A","U","Y","O","N","N",3600,NA,36.81818182,17.72727273,23.90909091,210.7272727,8.977272727,43.81818182,228.1818182,5.132727273,67.72727273,438.9090909,6.477272727,1.090909091,46.81818182,2118.363636,22,17.72727273,34.36363636,230.6363636,7.266363636,31.63636364,131.0909091,4.13,66,361.7272727,5.556363636,0.909090909,51.36363636,1481.636364,0.818181818,14.81818182,-0.181818182,1,2,34.63636364,42.18181818,29.18181818,258.3636364,8.903636364,37.63636364,208,5.486363636,66.81818182,466.3636364,6.945454545,1.545454545,46,1820.909091,21,42.18181818,29.27272727,190.1818182,5.945454545,36.27272727,166.8181818,4.537272727,65.54545455,357,5.380909091,1.090909091,54.27272727,1779.090909,0.909090909,13.63636364,-0.454545455,15.81818182,-12.63636364,3.031818182,-1.637272727,0.595454545,-1.356363636,20.54545455,-27.72727273,61.36363636,-76.90909091,0.272727273,-0.090909091,2.181818182,-0.818181818,81.90909091,-104.6363636,1,4858,2530,220.48,250.06,174.43,272.45,221.85,212.245,232.3133333,229.6975,1,0,1,"2015645"
